# 2025/08/30 13:20:38
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 1
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +6.12385e+03     +2.46798e-20     +0.00000e+00     +2.94055e-20     +0.00000e+00
   +6.14429e+03     +2.44394e-20     +0.00000e+00     +2.90967e-20     +0.00000e+00
   +6.16481e+03     +2.41918e-20     +0.00000e+00     +2.87799e-20     +0.00000e+00
   +6.18539e+03     +2.40487e-20     +0.00000e+00     +2.85877e-20     +0.00000e+00
   +6.20604e+03     +2.38382e-20     +0.00000e+00     +2.83157e-20     +0.00000e+00
   +6.22676e+03     +2.35469e-20     +0.00000e+00     +2.79483e-20     +0.00000e+00
   +6.24755e+03     +2.32295e-20     +0.00000e+00     +2.75503e-20     +0.00000e+00
   +6.26840e+03     +2.31086e-20     +0.00000e+00     +2.73860e-20     +0.00000e+00
   +6.28933e+03     +2.29636e-20     +0.00000e+00     +2.71934e-20     +0.00000e+00
   +6.31033e+03     +2.27154e-20     +0.00000e+00     +2.68789e-20     +0.00000e+00
   +6.33139e+03     +2.25357e-20     +0.00000e+00     +2.66458e-20     +0.00000e+00
   +6.35253e+03     +2.23130e-20     +0.00000e+00     +2.63624e-20     +0.00000e+00
   +6.37374e+03     +2.21242e-20     +0.00000e+00     +2.61195e-20     +0.00000e+00
   +6.39502e+03     +2.19496e-20     +0.00000e+00     +2.58936e-20     +0.00000e+00
   +6.41637e+03     +2.17263e-20     +0.00000e+00     +2.56106e-20     +0.00000e+00
   +6.43779e+03     +2.15381e-20     +0.00000e+00     +2.53694e-20     +0.00000e+00
   +6.45928e+03     +2.13423e-20     +0.00000e+00     +2.51197e-20     +0.00000e+00
   +6.48085e+03     +2.11071e-20     +0.00000e+00     +2.48240e-20     +0.00000e+00
   +6.50248e+03     +2.09242e-20     +0.00000e+00     +2.45903e-20     +0.00000e+00
   +6.52419e+03     +2.07123e-20     +0.00000e+00     +2.43228e-20     +0.00000e+00
   +6.54597e+03     +1.99874e-20     +0.00000e+00     +2.34538e-20     +0.00000e+00
   +6.56783e+03     +1.85486e-20     +0.00000e+00     +2.17490e-20     +0.00000e+00
   +6.58976e+03     +1.97325e-20     +0.00000e+00     +2.31198e-20     +0.00000e+00
   +6.61176e+03     +2.00092e-20     +0.00000e+00     +2.34263e-20     +0.00000e+00
   +6.63383e+03     +1.98744e-20     +0.00000e+00     +2.32510e-20     +0.00000e+00
   +6.65598e+03     +1.96732e-20     +0.00000e+00     +2.29984e-20     +0.00000e+00
   +6.67820e+03     +1.94459e-20     +0.00000e+00     +2.27156e-20     +0.00000e+00
   +6.70049e+03     +1.92749e-20     +0.00000e+00     +2.24989e-20     +0.00000e+00
   +6.72286e+03     +1.91354e-20     +0.00000e+00     +2.23194e-20     +0.00000e+00
   +6.74531e+03     +1.89591e-20     +0.00000e+00     +2.20973e-20     +0.00000e+00
   +6.76783e+03     +1.87889e-20     +0.00000e+00     +2.18826e-20     +0.00000e+00
   +6.79042e+03     +1.86040e-20     +0.00000e+00     +2.16512e-20     +0.00000e+00
   +6.81309e+03     +1.84558e-20     +0.00000e+00     +2.14628e-20     +0.00000e+00
   +6.83584e+03     +1.82961e-20     +0.00000e+00     +2.12613e-20     +0.00000e+00
   +6.85866e+03     +1.81066e-20     +0.00000e+00     +2.10255e-20     +0.00000e+00
   +6.88156e+03     +1.79954e-20     +0.00000e+00     +2.08809e-20     +0.00000e+00
   +6.90453e+03     +1.78475e-20     +0.00000e+00     +2.06940e-20     +0.00000e+00
   +6.92758e+03     +1.76568e-20     +0.00000e+00     +2.04579e-20     +0.00000e+00
   +6.95071e+03     +1.74856e-20     +0.00000e+00     +2.02446e-20     +0.00000e+00
   +6.97391e+03     +1.73468e-20     +0.00000e+00     +2.00693e-20     +0.00000e+00
   +6.99720e+03     +1.71520e-20     +0.00000e+00     +1.98294e-20     +0.00000e+00
   +7.02056e+03     +1.70032e-20     +0.00000e+00     +1.96431e-20     +0.00000e+00
   +7.04400e+03     +1.68969e-20     +0.00000e+00     +1.95060e-20     +0.00000e+00
   +7.06751e+03     +1.66440e-20     +0.00000e+00     +1.92001e-20     +0.00000e+00
   +7.09111e+03     +1.64709e-20     +0.00000e+00     +1.89866e-20     +0.00000e+00
   +7.11478e+03     +1.62434e-20     +0.00000e+00     +1.87108e-20     +0.00000e+00
   +7.13853e+03     +1.60724e-20     +0.00000e+00     +1.85006e-20     +0.00000e+00
   +7.16237e+03     +1.59653e-20     +0.00000e+00     +1.83641e-20     +0.00000e+00
   +7.18628e+03     +1.58025e-20     +0.00000e+00     +1.81638e-20     +0.00000e+00
   +7.21027e+03     +1.57007e-20     +0.00000e+00     +1.80339e-20     +0.00000e+00
   +7.23434e+03     +1.56117e-20     +0.00000e+00     +1.79188e-20     +0.00000e+00
   +7.25849e+03     +1.55057e-20     +0.00000e+00     +1.77844e-20     +0.00000e+00
   +7.28273e+03     +1.53272e-20     +0.00000e+00     +1.75672e-20     +0.00000e+00
   +7.30704e+03     +1.52193e-20     +0.00000e+00     +1.74312e-20     +0.00000e+00
   +7.33144e+03     +1.51149e-20     +0.00000e+00     +1.72993e-20     +0.00000e+00
   +7.35591e+03     +1.50060e-20     +0.00000e+00     +1.71626e-20     +0.00000e+00
   +7.38047e+03     +1.48972e-20     +0.00000e+00     +1.70261e-20     +0.00000e+00
   +7.40511e+03     +1.47255e-20     +0.00000e+00     +1.68181e-20     +0.00000e+00
   +7.42983e+03     +1.46268e-20     +0.00000e+00     +1.66937e-20     +0.00000e+00
   +7.45464e+03     +1.45191e-20     +0.00000e+00     +1.65592e-20     +0.00000e+00
   +7.47952e+03     +1.43883e-20     +0.00000e+00     +1.63987e-20     +0.00000e+00
   +7.50449e+03     +1.42879e-20     +0.00000e+00     +1.62729e-20     +0.00000e+00
   +7.52955e+03     +1.42038e-20     +0.00000e+00     +1.61659e-20     +0.00000e+00
   +7.55469e+03     +1.40961e-20     +0.00000e+00     +1.60322e-20     +0.00000e+00
   +7.57991e+03     +1.39519e-20     +0.00000e+00     +1.58574e-20     +0.00000e+00
   +7.60521e+03     +1.38229e-20     +0.00000e+00     +1.56999e-20     +0.00000e+00
   +7.63060e+03     +1.37025e-20     +0.00000e+00     +1.55525e-20     +0.00000e+00
   +7.65608e+03     +1.35483e-20     +0.00000e+00     +1.53671e-20     +0.00000e+00
   +7.68164e+03     +1.34134e-20     +0.00000e+00     +1.52037e-20     +0.00000e+00
   +7.70728e+03     +1.32858e-20     +0.00000e+00     +1.50488e-20     +0.00000e+00
   +7.73301e+03     +1.31647e-20     +0.00000e+00     +1.49016e-20     +0.00000e+00
   +7.75883e+03     +1.30410e-20     +0.00000e+00     +1.47516e-20     +0.00000e+00
   +7.78473e+03     +1.29720e-20     +0.00000e+00     +1.46637e-20     +0.00000e+00
   +7.81072e+03     +1.28769e-20     +0.00000e+00     +1.45464e-20     +0.00000e+00
   +7.83680e+03     +1.27316e-20     +0.00000e+00     +1.43727e-20     +0.00000e+00
   +7.86296e+03     +1.26190e-20     +0.00000e+00     +1.42360e-20     +0.00000e+00
   +7.88921e+03     +1.24538e-20     +0.00000e+00     +1.40404e-20     +0.00000e+00
   +7.91555e+03     +1.23033e-20     +0.00000e+00     +1.38615e-20     +0.00000e+00
   +7.94198e+03     +1.21838e-20     +0.00000e+00     +1.37178e-20     +0.00000e+00
   +7.96849e+03     +1.21416e-20     +0.00000e+00     +1.36614e-20     +0.00000e+00
   +7.99510e+03     +1.20716e-20     +0.00000e+00     +1.35737e-20     +0.00000e+00
   +8.02179e+03     +1.20182e-20     +0.00000e+00     +1.35048e-20     +0.00000e+00
   +8.04857e+03     +1.19095e-20     +0.00000e+00     +1.33740e-20     +0.00000e+00
   +8.07544e+03     +1.17816e-20     +0.00000e+00     +1.32218e-20     +0.00000e+00
   +8.10240e+03     +1.16635e-20     +0.00000e+00     +1.30807e-20     +0.00000e+00
   +8.12945e+03     +1.16006e-20     +0.00000e+00     +1.30018e-20     +0.00000e+00
   +8.15659e+03     +1.15105e-20     +0.00000e+00     +1.28925e-20     +0.00000e+00
   +8.18382e+03     +1.13877e-20     +0.00000e+00     +1.27469e-20     +0.00000e+00
   +8.21114e+03     +1.12972e-20     +0.00000e+00     +1.26375e-20     +0.00000e+00
   +8.23856e+03     +1.12428e-20     +0.00000e+00     +1.25686e-20     +0.00000e+00
   +8.26606e+03     +1.11543e-20     +0.00000e+00     +1.24617e-20     +0.00000e+00
   +8.29366e+03     +1.09958e-20     +0.00000e+00     +1.22770e-20     +0.00000e+00
   +8.32135e+03     +1.08000e-20     +0.00000e+00     +1.20508e-20     +0.00000e+00
   +8.34913e+03     +1.07131e-20     +0.00000e+00     +1.19463e-20     +0.00000e+00
   +8.37700e+03     +1.05782e-20     +0.00000e+00     +1.17885e-20     +0.00000e+00
   +8.40497e+03     +1.05706e-20     +0.00000e+00     +1.17727e-20     +0.00000e+00
   +8.43303e+03     +1.05890e-20     +0.00000e+00     +1.17859e-20     +0.00000e+00
   +8.46118e+03     +1.04282e-20     +0.00000e+00     +1.15997e-20     +0.00000e+00
   +8.48943e+03     +1.05200e-20     +0.00000e+00     +1.16947e-20     +0.00000e+00
   +8.51777e+03     +1.03317e-20     +0.00000e+00     +1.14782e-20     +0.00000e+00
   +8.54621e+03     +9.97805e-21     +0.00000e+00     +1.10786e-20     +0.00000e+00
   +8.57474e+03     +1.04841e-20     +0.00000e+00     +1.16334e-20     +0.00000e+00
   +8.60337e+03     +1.01735e-20     +0.00000e+00     +1.12818e-20     +0.00000e+00
   +8.63209e+03     +1.05029e-20     +0.00000e+00     +1.16401e-20     +0.00000e+00
   +8.66091e+03     +9.78906e-21     +0.00000e+00     +1.08424e-20     +0.00000e+00
   +8.68983e+03     +1.01271e-20     +0.00000e+00     +1.12101e-20     +0.00000e+00
   +8.71884e+03     +1.03430e-20     +0.00000e+00     +1.14423e-20     +0.00000e+00
   +8.74794e+03     +9.67010e-21     +0.00000e+00     +1.06915e-20     +0.00000e+00
   +8.77715e+03     +1.00885e-20     +0.00000e+00     +1.11475e-20     +0.00000e+00
   +8.80645e+03     +1.01301e-20     +0.00000e+00     +1.11868e-20     +0.00000e+00
   +8.83585e+03     +9.94335e-21     +0.00000e+00     +1.09741e-20     +0.00000e+00
   +8.86535e+03     +9.35134e-21     +0.00000e+00     +1.03147e-20     +0.00000e+00
   +8.89495e+03     +9.80872e-21     +0.00000e+00     +1.08129e-20     +0.00000e+00
   +8.92465e+03     +9.82493e-21     +0.00000e+00     +1.08244e-20     +0.00000e+00
   +8.95444e+03     +9.73490e-21     +0.00000e+00     +1.07190e-20     +0.00000e+00
   +8.98434e+03     +9.55164e-21     +0.00000e+00     +1.05112e-20     +0.00000e+00
   +9.01433e+03     +8.94853e-21     +0.00000e+00     +9.84182e-21     +0.00000e+00
   +9.04442e+03     +9.35962e-21     +0.00000e+00     +1.02881e-20     +0.00000e+00
   +9.07462e+03     +9.37804e-21     +0.00000e+00     +1.03024e-20     +0.00000e+00
   +9.10492e+03     +9.29626e-21     +0.00000e+00     +1.02068e-20     +0.00000e+00
   +9.13531e+03     +9.26826e-21     +0.00000e+00     +1.01703e-20     +0.00000e+00
   +9.16581e+03     +9.18006e-21     +0.00000e+00     +1.00678e-20     +0.00000e+00
   +9.19641e+03     +9.03170e-21     +0.00000e+00     +9.89955e-21     +0.00000e+00
   +9.22711e+03     +8.41968e-21     +0.00000e+00     +9.22356e-21     +0.00000e+00
   +9.25792e+03     +8.75885e-21     +0.00000e+00     +9.58977e-21     +0.00000e+00
   +9.28883e+03     +8.83039e-21     +0.00000e+00     +9.66273e-21     +0.00000e+00
   +9.31984e+03     +8.78798e-21     +0.00000e+00     +9.61101e-21     +0.00000e+00
   +9.35095e+03     +8.69690e-21     +0.00000e+00     +9.50617e-21     +0.00000e+00
   +9.38217e+03     +8.60883e-21     +0.00000e+00     +9.40475e-21     +0.00000e+00
   +9.41349e+03     +8.51949e-21     +0.00000e+00     +9.30207e-21     +0.00000e+00
   +9.44492e+03     +8.46031e-21     +0.00000e+00     +9.23245e-21     +0.00000e+00
   +9.47645e+03     +8.39935e-21     +0.00000e+00     +9.16097e-21     +0.00000e+00
   +9.50809e+03     +8.27682e-21     +0.00000e+00     +9.02246e-21     +0.00000e+00
   +9.53983e+03     +7.78812e-21     +0.00000e+00     +8.48518e-21     +0.00000e+00
   +9.57168e+03     +7.96358e-21     +0.00000e+00     +8.67171e-21     +0.00000e+00
   +9.60364e+03     +8.08308e-21     +0.00000e+00     +8.79715e-21     +0.00000e+00
   +9.63570e+03     +7.99778e-21     +0.00000e+00     +8.69971e-21     +0.00000e+00
   +9.66787e+03     +7.91282e-21     +0.00000e+00     +8.60276e-21     +0.00000e+00
   +9.70014e+03     +7.87014e-21     +0.00000e+00     +8.55186e-21     +0.00000e+00
   +9.73253e+03     +7.78327e-21     +0.00000e+00     +8.45305e-21     +0.00000e+00
   +9.76502e+03     +7.71775e-21     +0.00000e+00     +8.37752e-21     +0.00000e+00
   +9.79762e+03     +7.64953e-21     +0.00000e+00     +8.29917e-21     +0.00000e+00
   +9.83033e+03     +7.61071e-21     +0.00000e+00     +8.25278e-21     +0.00000e+00
   +9.86315e+03     +7.54704e-21     +0.00000e+00     +8.17954e-21     +0.00000e+00
   +9.89608e+03     +7.47282e-21     +0.00000e+00     +8.09496e-21     +0.00000e+00
   +9.92912e+03     +7.40956e-21     +0.00000e+00     +8.02234e-21     +0.00000e+00
   +9.96227e+03     +7.35014e-21     +0.00000e+00     +7.95397e-21     +0.00000e+00
   +9.99553e+03     +7.24258e-21     +0.00000e+00     +7.83362e-21     +0.00000e+00
   +1.00289e+04     +7.04656e-21     +0.00000e+00     +7.61777e-21     +0.00000e+00
   +1.00624e+04     +6.91082e-21     +0.00000e+00     +7.46729e-21     +0.00000e+00
   +1.00960e+04     +6.91798e-21     +0.00000e+00     +7.47130e-21     +0.00000e+00
   +1.01297e+04     +6.97905e-21     +0.00000e+00     +7.53351e-21     +0.00000e+00
   +1.01635e+04     +6.92472e-21     +0.00000e+00     +7.47118e-21     +0.00000e+00
   +1.01974e+04     +6.86835e-21     +0.00000e+00     +7.40672e-21     +0.00000e+00
   +1.02315e+04     +6.81621e-21     +0.00000e+00     +7.34689e-21     +0.00000e+00
   +1.02656e+04     +6.76306e-21     +0.00000e+00     +7.28605e-21     +0.00000e+00
   +1.02999e+04     +6.68610e-21     +0.00000e+00     +7.19965e-21     +0.00000e+00
   +1.03343e+04     +6.60727e-21     +0.00000e+00     +7.11133e-21     +0.00000e+00
   +1.03688e+04     +6.54850e-21     +0.00000e+00     +7.04468e-21     +0.00000e+00
   +1.04034e+04     +6.50167e-21     +0.00000e+00     +6.99096e-21     +0.00000e+00
   +1.04381e+04     +6.44731e-21     +0.00000e+00     +6.92921e-21     +0.00000e+00
   +1.04730e+04     +6.38319e-21     +0.00000e+00     +6.85704e-21     +0.00000e+00
   +1.05080e+04     +6.33389e-21     +0.00000e+00     +6.80087e-21     +0.00000e+00
   +1.05430e+04     +6.27497e-21     +0.00000e+00     +6.73445e-21     +0.00000e+00
   +1.05782e+04     +6.21024e-21     +0.00000e+00     +6.66186e-21     +0.00000e+00
   +1.06135e+04     +6.15502e-21     +0.00000e+00     +6.59955e-21     +0.00000e+00
   +1.06490e+04     +6.08069e-21     +0.00000e+00     +6.51682e-21     +0.00000e+00
   +1.06845e+04     +6.01034e-21     +0.00000e+00     +6.43846e-21     +0.00000e+00
   +1.07202e+04     +5.96914e-21     +0.00000e+00     +6.39139e-21     +0.00000e+00
   +1.07560e+04     +5.91392e-21     +0.00000e+00     +6.32937e-21     +0.00000e+00
   +1.07919e+04     +5.84706e-21     +0.00000e+00     +6.25497e-21     +0.00000e+00
   +1.08279e+04     +5.77660e-21     +0.00000e+00     +6.17680e-21     +0.00000e+00
   +1.08641e+04     +5.73207e-21     +0.00000e+00     +6.12642e-21     +0.00000e+00
   +1.09003e+04     +5.58136e-21     +0.00000e+00     +5.96266e-21     +0.00000e+00
   +1.09367e+04     +5.47409e-21     +0.00000e+00     +5.84546e-21     +0.00000e+00
   +1.09733e+04     +5.53194e-21     +0.00000e+00     +5.90461e-21     +0.00000e+00
   +1.10099e+04     +5.53820e-21     +0.00000e+00     +5.90868e-21     +0.00000e+00
   +1.10466e+04     +5.51357e-21     +0.00000e+00     +5.87981e-21     +0.00000e+00
   +1.10835e+04     +5.47006e-21     +0.00000e+00     +5.83085e-21     +0.00000e+00
   +1.11205e+04     +5.41833e-21     +0.00000e+00     +5.77319e-21     +0.00000e+00
   +1.11577e+04     +5.36049e-21     +0.00000e+00     +5.70909e-21     +0.00000e+00
   +1.11949e+04     +5.31307e-21     +0.00000e+00     +5.65614e-21     +0.00000e+00
   +1.12323e+04     +5.26607e-21     +0.00000e+00     +5.60370e-21     +0.00000e+00
   +1.12698e+04     +5.20170e-21     +0.00000e+00     +5.53284e-21     +0.00000e+00
   +1.13074e+04     +5.15189e-21     +0.00000e+00     +5.47752e-21     +0.00000e+00
   +1.13452e+04     +5.10561e-21     +0.00000e+00     +5.42602e-21     +0.00000e+00
   +1.13830e+04     +5.05610e-21     +0.00000e+00     +5.37114e-21     +0.00000e+00
   +1.14210e+04     +5.00535e-21     +0.00000e+00     +5.31500e-21     +0.00000e+00
   +1.14592e+04     +4.97771e-21     +0.00000e+00     +5.28344e-21     +0.00000e+00
   +1.14974e+04     +4.94607e-21     +0.00000e+00     +5.24767e-21     +0.00000e+00
   +1.15358e+04     +4.89941e-21     +0.00000e+00     +5.19602e-21     +0.00000e+00
   +1.15743e+04     +4.84212e-21     +0.00000e+00     +5.13316e-21     +0.00000e+00
   +1.16130e+04     +4.78231e-21     +0.00000e+00     +5.06767e-21     +0.00000e+00
   +1.16517e+04     +4.73917e-21     +0.00000e+00     +5.01991e-21     +0.00000e+00
   +1.16906e+04     +4.70916e-21     +0.00000e+00     +4.98611e-21     +0.00000e+00
   +1.17297e+04     +4.68007e-21     +0.00000e+00     +4.95330e-21     +0.00000e+00
   +1.17688e+04     +4.61800e-21     +0.00000e+00     +4.88565e-21     +0.00000e+00
   +1.18081e+04     +4.57306e-21     +0.00000e+00     +4.83617e-21     +0.00000e+00
   +1.18475e+04     +4.52315e-21     +0.00000e+00     +4.78149e-21     +0.00000e+00
   +1.18871e+04     +4.48273e-21     +0.00000e+00     +4.73688e-21     +0.00000e+00
   +1.19268e+04     +4.46430e-21     +0.00000e+00     +4.71555e-21     +0.00000e+00
   +1.19666e+04     +4.38492e-21     +0.00000e+00     +4.62989e-21     +0.00000e+00
   +1.20065e+04     +4.36585e-21     +0.00000e+00     +4.60797e-21     +0.00000e+00
   +1.20466e+04     +4.34020e-21     +0.00000e+00     +4.57912e-21     +0.00000e+00
   +1.20868e+04     +4.29617e-21     +0.00000e+00     +4.53092e-21     +0.00000e+00
   +1.21272e+04     +4.26426e-21     +0.00000e+00     +4.49553e-21     +0.00000e+00
   +1.21677e+04     +4.23562e-21     +0.00000e+00     +4.46363e-21     +0.00000e+00
   +1.22083e+04     +4.19678e-21     +0.00000e+00     +4.42102e-21     +0.00000e+00
   +1.22491e+04     +4.15524e-21     +0.00000e+00     +4.37561e-21     +0.00000e+00
   +1.22899e+04     +4.11653e-21     +0.00000e+00     +4.33321e-21     +0.00000e+00
   +1.23310e+04     +4.07961e-21     +0.00000e+00     +4.29275e-21     +0.00000e+00
   +1.23721e+04     +4.04626e-21     +0.00000e+00     +4.25607e-21     +0.00000e+00
   +1.24135e+04     +4.00867e-21     +0.00000e+00     +4.21496e-21     +0.00000e+00
   +1.24549e+04     +3.97512e-21     +0.00000e+00     +4.17815e-21     +0.00000e+00
   +1.24965e+04     +3.93589e-21     +0.00000e+00     +4.13540e-21     +0.00000e+00
   +1.25382e+04     +3.89611e-21     +0.00000e+00     +4.09210e-21     +0.00000e+00
   +1.25801e+04     +3.86553e-21     +0.00000e+00     +4.05852e-21     +0.00000e+00
   +1.26221e+04     +3.83103e-21     +0.00000e+00     +4.02084e-21     +0.00000e+00
   +1.26642e+04     +3.79425e-21     +0.00000e+00     +3.98080e-21     +0.00000e+00
   +1.27065e+04     +3.76337e-21     +0.00000e+00     +3.94700e-21     +0.00000e+00
   +1.27489e+04     +3.72865e-21     +0.00000e+00     +3.90920e-21     +0.00000e+00
   +1.27915e+04     +3.63607e-21     +0.00000e+00     +3.81078e-21     +0.00000e+00
   +1.28342e+04     +3.53631e-21     +0.00000e+00     +3.70492e-21     +0.00000e+00
   +1.28770e+04     +3.60441e-21     +0.00000e+00     +3.77495e-21     +0.00000e+00
   +1.29200e+04     +3.58503e-21     +0.00000e+00     +3.75334e-21     +0.00000e+00
   +1.29631e+04     +3.56903e-21     +0.00000e+00     +3.73530e-21     +0.00000e+00
   +1.30064e+04     +3.53989e-21     +0.00000e+00     +3.70352e-21     +0.00000e+00
   +1.30498e+04     +3.51353e-21     +0.00000e+00     +3.67469e-21     +0.00000e+00
   +1.30934e+04     +3.48267e-21     +0.00000e+00     +3.64117e-21     +0.00000e+00
   +1.31371e+04     +3.44098e-21     +0.00000e+00     +3.59636e-21     +0.00000e+00
   +1.31810e+04     +3.41554e-21     +0.00000e+00     +3.56856e-21     +0.00000e+00
   +1.32250e+04     +3.39050e-21     +0.00000e+00     +3.54121e-21     +0.00000e+00
   +1.32691e+04     +3.35016e-21     +0.00000e+00     +3.49790e-21     +0.00000e+00
   +1.33134e+04     +3.33110e-21     +0.00000e+00     +3.47685e-21     +0.00000e+00
   +1.33579e+04     +3.30409e-21     +0.00000e+00     +3.44752e-21     +0.00000e+00
   +1.34025e+04     +3.28186e-21     +0.00000e+00     +3.42320e-21     +0.00000e+00
   +1.34472e+04     +3.26085e-21     +0.00000e+00     +3.40016e-21     +0.00000e+00
   +1.34921e+04     +3.23375e-21     +0.00000e+00     +3.37081e-21     +0.00000e+00
   +1.35372e+04     +3.20262e-21     +0.00000e+00     +3.33727e-21     +0.00000e+00
   +1.35823e+04     +3.16418e-21     +0.00000e+00     +3.29616e-21     +0.00000e+00
   +1.36277e+04     +3.13668e-21     +0.00000e+00     +3.26647e-21     +0.00000e+00
   +1.36732e+04     +3.12125e-21     +0.00000e+00     +3.24936e-21     +0.00000e+00
   +1.37188e+04     +3.10417e-21     +0.00000e+00     +3.23055e-21     +0.00000e+00
   +1.37646e+04     +3.07802e-21     +0.00000e+00     +3.20233e-21     +0.00000e+00
   +1.38106e+04     +3.05708e-21     +0.00000e+00     +3.17955e-21     +0.00000e+00
   +1.38567e+04     +3.02710e-21     +0.00000e+00     +3.14738e-21     +0.00000e+00
   +1.39030e+04     +3.00655e-21     +0.00000e+00     +3.12505e-21     +0.00000e+00
   +1.39494e+04     +2.99209e-21     +0.00000e+00     +3.10906e-21     +0.00000e+00
   +1.39959e+04     +2.96299e-21     +0.00000e+00     +3.07787e-21     +0.00000e+00
   +1.40427e+04     +2.93603e-21     +0.00000e+00     +3.04894e-21     +0.00000e+00
   +1.40896e+04     +2.92109e-21     +0.00000e+00     +3.03249e-21     +0.00000e+00
   +1.41366e+04     +2.89487e-21     +0.00000e+00     +3.00437e-21     +0.00000e+00
   +1.41838e+04     +2.87990e-21     +0.00000e+00     +2.98794e-21     +0.00000e+00
   +1.42311e+04     +2.84249e-21     +0.00000e+00     +2.94824e-21     +0.00000e+00
   +1.42787e+04     +2.81024e-21     +0.00000e+00     +2.91392e-21     +0.00000e+00
   +1.43263e+04     +2.81187e-21     +0.00000e+00     +2.91475e-21     +0.00000e+00
   +1.43742e+04     +2.79533e-21     +0.00000e+00     +2.89675e-21     +0.00000e+00
   +1.44221e+04     +2.75196e-21     +0.00000e+00     +2.85097e-21     +0.00000e+00
   +1.44703e+04     +2.74992e-21     +0.00000e+00     +2.84803e-21     +0.00000e+00
   +1.45186e+04     +2.72473e-21     +0.00000e+00     +2.82112e-21     +0.00000e+00
   +1.45671e+04     +2.71153e-21     +0.00000e+00     +2.80664e-21     +0.00000e+00
   +1.46157e+04     +2.69978e-21     +0.00000e+00     +2.79369e-21     +0.00000e+00
   +1.46645e+04     +2.68301e-21     +0.00000e+00     +2.77554e-21     +0.00000e+00
   +1.47135e+04     +2.64955e-21     +0.00000e+00     +2.74015e-21     +0.00000e+00
   +1.47626e+04     +2.63389e-21     +0.00000e+00     +2.72319e-21     +0.00000e+00
   +1.48119e+04     +2.61774e-21     +0.00000e+00     +2.70573e-21     +0.00000e+00
   +1.48613e+04     +2.59023e-21     +0.00000e+00     +2.67655e-21     +0.00000e+00
   +1.49109e+04     +2.58602e-21     +0.00000e+00     +2.67146e-21     +0.00000e+00
   +1.49607e+04     +2.56668e-21     +0.00000e+00     +2.65074e-21     +0.00000e+00
   +1.50107e+04     +2.53686e-21     +0.00000e+00     +2.61923e-21     +0.00000e+00
   +1.50608e+04     +2.51040e-21     +0.00000e+00     +2.59120e-21     +0.00000e+00
   +1.51110e+04     +2.50901e-21     +0.00000e+00     +2.58906e-21     +0.00000e+00
   +1.51615e+04     +2.50474e-21     +0.00000e+00     +2.58396e-21     +0.00000e+00
   +1.52121e+04     +2.50048e-21     +0.00000e+00     +2.57887e-21     +0.00000e+00
   +1.52629e+04     +2.48128e-21     +0.00000e+00     +2.55840e-21     +0.00000e+00
   +1.53139e+04     +2.46195e-21     +0.00000e+00     +2.53778e-21     +0.00000e+00
   +1.53650e+04     +2.46669e-21     +0.00000e+00     +2.54200e-21     +0.00000e+00
   +1.54163e+04     +2.44445e-21     +0.00000e+00     +2.51842e-21     +0.00000e+00
   +1.54677e+04     +2.44431e-21     +0.00000e+00     +2.51762e-21     +0.00000e+00
   +1.55194e+04     +2.41823e-21     +0.00000e+00     +2.49011e-21     +0.00000e+00
   +1.55712e+04     +2.34612e-21     +0.00000e+00     +2.41524e-21     +0.00000e+00
   +1.56232e+04     +2.37292e-21     +0.00000e+00     +2.44220e-21     +0.00000e+00
   +1.56753e+04     +2.35127e-21     +0.00000e+00     +2.41930e-21     +0.00000e+00
   +1.57277e+04     +2.32693e-21     +0.00000e+00     +2.39364e-21     +0.00000e+00
   +1.57802e+04     +2.28014e-21     +0.00000e+00     +2.34492e-21     +0.00000e+00
   +1.58329e+04     +2.27209e-21     +0.00000e+00     +2.33605e-21     +0.00000e+00
   +1.58857e+04     +2.23746e-21     +0.00000e+00     +2.29987e-21     +0.00000e+00
   +1.59388e+04     +2.27162e-21     +0.00000e+00     +2.33441e-21     +0.00000e+00
   +1.59920e+04     +2.24344e-21     +0.00000e+00     +2.30488e-21     +0.00000e+00
   +1.60454e+04     +2.23488e-21     +0.00000e+00     +2.29551e-21     +0.00000e+00
   +1.60989e+04     +2.21224e-21     +0.00000e+00     +2.27171e-21     +0.00000e+00
   +1.61527e+04     +2.18968e-21     +0.00000e+00     +2.24799e-21     +0.00000e+00
   +1.62066e+04     +2.18132e-21     +0.00000e+00     +2.23887e-21     +0.00000e+00
   +1.62607e+04     +2.17648e-21     +0.00000e+00     +2.23337e-21     +0.00000e+00
   +1.63150e+04     +2.17735e-21     +0.00000e+00     +2.23373e-21     +0.00000e+00
   +1.63695e+04     +2.15365e-21     +0.00000e+00     +2.20888e-21     +0.00000e+00
   +1.64241e+04     +2.08846e-21     +0.00000e+00     +2.14152e-21     +0.00000e+00
