# 2025/08/31 23:14:35
#
# ---------------------------------------------------------------------------
#    CDFS017345 - stellar continuum SED - ficus.py
# ---------------------------------------------------------------------------
# 
### inputs ### 
# spec_name   --> CDFS017345
# z_spec      --> 3.6052
# ssp_models  --> sb99
# neb_mode    --> off
# Zarray      --> ['0001', '0002', '0008', '0014']
# att_law     --> r16
# wave_range  --> [1200. 1920.]
# wave_norm   --> [1350. 1370.]
# r_obs       --> 600.0
# nsim        --> 100
# plot_mode   --> yes
# 
# wave(A)        Flux.SED         Flux.SEDerr      Flux.SEDINT      Flux.SEDINTerr 
   +1.09476e+06     +2.19285e-28     +1.39972e-28     +2.19285e-28     +1.39972e-28
   +1.09842e+06     +2.16860e-28     +1.38059e-28     +2.16860e-28     +1.38059e-28
   +1.10209e+06     +2.14475e-28     +1.36157e-28     +2.14475e-28     +1.36157e-28
   +1.10577e+06     +2.12146e-28     +1.34335e-28     +2.12146e-28     +1.34335e-28
   +1.10946e+06     +2.09854e-28     +1.32522e-28     +2.09854e-28     +1.32522e-28
   +1.11316e+06     +2.07568e-28     +1.30722e-28     +2.07568e-28     +1.30722e-28
   +1.11688e+06     +2.05300e-28     +1.28933e-28     +2.05300e-28     +1.28933e-28
   +1.12061e+06     +2.03039e-28     +1.27154e-28     +2.03039e-28     +1.27154e-28
   +1.12435e+06     +2.00855e-28     +1.25452e-28     +2.00855e-28     +1.25452e-28
   +1.12810e+06     +1.98689e-28     +1.23762e-28     +1.98689e-28     +1.23762e-28
   +1.13187e+06     +1.96529e-28     +1.22081e-28     +1.96529e-28     +1.22081e-28
   +1.13565e+06     +1.94388e-28     +1.20410e-28     +1.94388e-28     +1.20410e-28
   +1.13944e+06     +1.92269e-28     +1.18750e-28     +1.92269e-28     +1.18750e-28
   +1.14324e+06     +1.90216e-28     +1.17165e-28     +1.90216e-28     +1.17165e-28
   +1.14706e+06     +1.88120e-28     +1.15525e-28     +1.88120e-28     +1.15525e-28
   +1.15089e+06     +1.86083e-28     +1.13959e-28     +1.86083e-28     +1.13959e-28
   +1.15473e+06     +1.84081e-28     +1.12403e-28     +1.84081e-28     +1.12403e-28
   +1.15858e+06     +1.82146e-28     +1.10922e-28     +1.82146e-28     +1.10922e-28
   +1.16245e+06     +1.80165e-28     +1.09384e-28     +1.80165e-28     +1.09384e-28
   +1.16633e+06     +1.78249e-28     +1.07920e-28     +1.78249e-28     +1.07920e-28
   +1.17023e+06     +1.76351e-28     +1.06465e-28     +1.76351e-28     +1.06465e-28
   +1.17413e+06     +1.74459e-28     +1.05019e-28     +1.74459e-28     +1.05019e-28
   +1.17805e+06     +1.72583e-28     +1.03583e-28     +1.72583e-28     +1.03583e-28
   +1.18199e+06     +1.70726e-28     +1.02151e-28     +1.70726e-28     +1.02151e-28
   +1.18593e+06     +1.68872e-28     +1.00733e-28     +1.68872e-28     +1.00733e-28
   +1.18989e+06     +1.67082e-28     +9.93855e-29     +1.67082e-28     +9.93855e-29
   +1.19386e+06     +1.65324e-28     +9.80449e-29     +1.65324e-28     +9.80449e-29
   +1.19785e+06     +1.63569e-28     +9.67112e-29     +1.63569e-28     +9.67112e-29
   +1.20185e+06     +1.61860e-28     +9.53847e-29     +1.61860e-28     +9.53847e-29
   +1.20586e+06     +1.60223e-28     +9.40620e-29     +1.60223e-28     +9.40620e-29
   +1.20989e+06     +1.58640e-28     +9.28083e-29     +1.58640e-28     +9.28083e-29
   +1.21393e+06     +1.57020e-28     +9.15007e-29     +1.57020e-28     +9.15007e-29
   +1.21798e+06     +1.55476e-28     +9.02640e-29     +1.55476e-28     +9.02640e-29
   +1.22205e+06     +1.53934e-28     +8.90324e-29     +1.53934e-28     +8.90324e-29
   +1.22613e+06     +1.52385e-28     +8.78117e-29     +1.52385e-28     +8.78117e-29
   +1.23022e+06     +1.50861e-28     +8.65961e-29     +1.50861e-28     +8.65961e-29
   +1.23433e+06     +1.49402e-28     +8.54487e-29     +1.49402e-28     +8.54487e-29
   +1.23845e+06     +1.47892e-28     +8.42485e-29     +1.47892e-28     +8.42485e-29
   +1.24258e+06     +1.46451e-28     +8.31161e-29     +1.46451e-28     +8.31161e-29
   +1.24673e+06     +1.45023e-28     +8.19908e-29     +1.45023e-28     +8.19908e-29
   +1.25089e+06     +1.43597e-28     +8.08716e-29     +1.43597e-28     +8.08716e-29
   +1.25507e+06     +1.42178e-28     +7.97586e-29     +1.42178e-28     +7.97586e-29
   +1.25926e+06     +1.40768e-28     +7.86535e-29     +1.40768e-28     +7.86535e-29
   +1.26346e+06     +1.39366e-28     +7.75564e-29     +1.39366e-28     +7.75564e-29
   +1.26768e+06     +1.38028e-28     +7.65230e-29     +1.38028e-28     +7.65230e-29
   +1.27191e+06     +1.36704e-28     +7.54975e-29     +1.36704e-28     +7.54975e-29
   +1.27616e+06     +1.35324e-28     +7.44188e-29     +1.35324e-28     +7.44188e-29
   +1.28042e+06     +1.34022e-28     +7.34050e-29     +1.34022e-28     +7.34050e-29
   +1.28469e+06     +1.32714e-28     +7.23984e-29     +1.32714e-28     +7.23984e-29
   +1.28898e+06     +1.31419e-28     +7.13978e-29     +1.31419e-28     +7.13978e-29
   +1.29329e+06     +1.30194e-28     +7.04589e-29     +1.30194e-28     +7.04589e-29
   +1.29760e+06     +1.28908e-28     +6.94711e-29     +1.28908e-28     +6.94711e-29
   +1.30194e+06     +1.27683e-28     +6.85454e-29     +1.27683e-28     +6.85454e-29
   +1.30628e+06     +1.26430e-28     +6.75695e-29     +1.26430e-28     +6.75695e-29
   +1.31064e+06     +1.25219e-28     +6.66553e-29     +1.25219e-28     +6.66553e-29
   +1.31502e+06     +1.24028e-28     +6.57465e-29     +1.24028e-28     +6.57465e-29
   +1.31941e+06     +1.22832e-28     +6.48451e-29     +1.22832e-28     +6.48451e-29
   +1.32382e+06     +1.21660e-28     +6.39474e-29     +1.21660e-28     +6.39474e-29
   +1.32823e+06     +1.20530e-28     +6.31131e-29     +1.20530e-28     +6.31131e-29
   +1.33267e+06     +1.19365e-28     +6.22265e-29     +1.19365e-28     +6.22265e-29
   +1.33712e+06     +1.18212e-28     +6.13467e-29     +1.18212e-28     +6.13467e-29
   +1.34158e+06     +1.17101e-28     +6.05272e-29     +1.17101e-28     +6.05272e-29
   +1.34606e+06     +1.16009e-28     +5.97125e-29     +1.16009e-28     +5.97125e-29
   +1.35056e+06     +1.14928e-28     +5.89029e-29     +1.14928e-28     +5.89029e-29
   +1.35506e+06     +1.13835e-28     +5.81002e-29     +1.13835e-28     +5.81002e-29
   +1.35959e+06     +1.12761e-28     +5.73007e-29     +1.12761e-28     +5.73007e-29
   +1.36413e+06     +1.11698e-28     +5.65068e-29     +1.11698e-28     +5.65068e-29
   +1.36868e+06     +1.10636e-28     +5.57169e-29     +1.10636e-28     +5.57169e-29
   +1.37325e+06     +1.09633e-28     +5.49868e-29     +1.09633e-28     +5.49868e-29
   +1.37784e+06     +1.08587e-28     +5.42069e-29     +1.08587e-28     +5.42069e-29
   +1.38244e+06     +1.07594e-28     +5.34858e-29     +1.07594e-28     +5.34858e-29
   +1.38705e+06     +1.06613e-28     +5.27707e-29     +1.06613e-28     +5.27707e-29
   +1.39168e+06     +1.05579e-28     +5.20049e-29     +1.05579e-28     +5.20049e-29
   +1.39633e+06     +1.04617e-28     +5.13137e-29     +1.04617e-28     +5.13137e-29
   +1.40099e+06     +1.03666e-28     +5.06100e-29     +1.03666e-28     +5.06100e-29
   +1.40567e+06     +1.02749e-28     +4.99136e-29     +1.02749e-28     +4.99136e-29
   +1.41036e+06     +1.01856e-28     +4.92319e-29     +1.01856e-28     +4.92319e-29
   +1.41507e+06     +1.00972e-28     +4.85545e-29     +1.00972e-28     +4.85545e-29
   +1.41979e+06     +1.00099e-28     +4.78865e-29     +1.00099e-28     +4.78865e-29
   +1.42453e+06     +9.92182e-29     +4.72279e-29     +9.92182e-29     +4.72279e-29
   +1.42929e+06     +9.83631e-29     +4.65783e-29     +9.83631e-29     +4.65783e-29
   +1.43406e+06     +9.75196e-29     +4.59385e-29     +9.75196e-29     +4.59385e-29
   +1.43885e+06     +9.66854e-29     +4.53081e-29     +9.66854e-29     +4.53081e-29
   +1.44365e+06     +9.58416e-29     +4.46867e-29     +9.58416e-29     +4.46867e-29
   +1.44847e+06     +9.50264e-29     +4.40739e-29     +9.50264e-29     +4.40739e-29
   +1.45331e+06     +9.42203e-29     +4.34709e-29     +9.42203e-29     +4.34709e-29
   +1.45816e+06     +9.34174e-29     +4.28717e-29     +9.34174e-29     +4.28717e-29
   +1.46303e+06     +9.26247e-29     +4.22853e-29     +9.26247e-29     +4.22853e-29
   +1.46791e+06     +9.18419e-29     +4.17036e-29     +9.18419e-29     +4.17036e-29
   +1.47281e+06     +9.10679e-29     +4.11304e-29     +9.10679e-29     +4.11304e-29
   +1.47773e+06     +9.02889e-29     +4.05669e-29     +9.02889e-29     +4.05669e-29
   +1.48266e+06     +8.95331e-29     +4.00116e-29     +8.95331e-29     +4.00116e-29
   +1.48761e+06     +8.87860e-29     +3.94644e-29     +8.87860e-29     +3.94644e-29
   +1.49258e+06     +8.80424e-29     +3.89247e-29     +8.80424e-29     +3.89247e-29
   +1.49756e+06     +8.73067e-29     +3.83894e-29     +8.73067e-29     +3.83894e-29
   +1.50256e+06     +8.65858e-29     +3.78680e-29     +8.65858e-29     +3.78680e-29
   +1.50758e+06     +8.58686e-29     +3.73493e-29     +8.58686e-29     +3.73493e-29
   +1.51261e+06     +8.51604e-29     +3.68394e-29     +8.51604e-29     +3.68394e-29
   +1.51766e+06     +8.44558e-29     +3.63324e-29     +8.44558e-29     +3.63324e-29
   +1.52273e+06     +8.37627e-29     +3.58380e-29     +8.37627e-29     +3.58380e-29
   +1.52781e+06     +8.30752e-29     +3.53480e-29     +8.30752e-29     +3.53480e-29
   +1.53291e+06     +8.23909e-29     +3.48639e-29     +8.23909e-29     +3.48639e-29
   +1.53803e+06     +8.17196e-29     +3.43892e-29     +8.17196e-29     +3.43892e-29
   +1.54316e+06     +8.10570e-29     +3.39226e-29     +8.10570e-29     +3.39226e-29
   +1.54832e+06     +8.03973e-29     +3.34593e-29     +8.03973e-29     +3.34593e-29
   +1.55348e+06     +7.97451e-29     +3.30031e-29     +7.97451e-29     +3.30031e-29
   +1.55867e+06     +7.91018e-29     +3.25554e-29     +7.91018e-29     +3.25554e-29
   +1.56387e+06     +7.84623e-29     +3.21104e-29     +7.84623e-29     +3.21104e-29
   +1.56910e+06     +7.78347e-29     +3.16770e-29     +7.78347e-29     +3.16770e-29
   +1.57433e+06     +7.72227e-29     +3.12468e-29     +7.72227e-29     +3.12468e-29
   +1.57959e+06     +7.66020e-29     +3.08191e-29     +7.66020e-29     +3.08191e-29
   +1.58486e+06     +7.59940e-29     +3.04045e-29     +7.59940e-29     +3.04045e-29
   +1.59015e+06     +7.53890e-29     +2.99919e-29     +7.53890e-29     +2.99919e-29
   +1.59546e+06     +7.47872e-29     +2.95822e-29     +7.47872e-29     +2.95822e-29
   +1.60079e+06     +7.41435e-29     +2.91852e-29     +7.41435e-29     +2.91852e-29
   +1.60613e+06     +7.31592e-29     +2.87990e-29     +7.31592e-29     +2.87990e-29
   +1.61150e+06     +7.21861e-29     +2.84164e-29     +7.21861e-29     +2.84164e-29
   +1.61688e+06     +7.12301e-29     +2.80393e-29     +7.12301e-29     +2.80393e-29
   +1.62227e+06     +7.02877e-29     +2.76687e-29     +7.02877e-29     +2.76687e-29
   +1.62769e+06     +6.93672e-29     +2.73044e-29     +6.93672e-29     +2.73044e-29
   +1.63312e+06     +6.84427e-29     +2.69429e-29     +6.84427e-29     +2.69429e-29
   +1.63858e+06     +6.75327e-29     +2.65837e-29     +6.75327e-29     +2.65837e-29
   +1.64405e+06     +6.66386e-29     +2.62343e-29     +6.66386e-29     +2.62343e-29
   +1.64954e+06     +6.57638e-29     +2.58870e-29     +6.57638e-29     +2.58870e-29
   +1.65504e+06     +6.48803e-29     +2.55428e-29     +6.48803e-29     +2.55428e-29
   +1.66057e+06     +6.40213e-29     +2.52043e-29     +6.40213e-29     +2.52043e-29
   +1.66611e+06     +6.31841e-29     +2.48717e-29     +6.31841e-29     +2.48717e-29
   +1.67167e+06     +6.23396e-29     +2.45416e-29     +6.23396e-29     +2.45416e-29
   +1.67726e+06     +6.15161e-29     +2.42168e-29     +6.15161e-29     +2.42168e-29
   +1.68286e+06     +6.07008e-29     +2.38958e-29     +6.07008e-29     +2.38958e-29
   +1.68847e+06     +5.99024e-29     +2.35783e-29     +5.99024e-29     +2.35783e-29
   +1.69411e+06     +5.91064e-29     +2.32694e-29     +5.91064e-29     +2.32694e-29
   +1.69977e+06     +5.83255e-29     +2.29601e-29     +5.83255e-29     +2.29601e-29
   +1.70544e+06     +5.75509e-29     +2.26538e-29     +5.75509e-29     +2.26538e-29
   +1.71113e+06     +5.67836e-29     +2.23536e-29     +5.67836e-29     +2.23536e-29
   +1.71685e+06     +5.60365e-29     +2.20582e-29     +5.60365e-29     +2.20582e-29
   +1.72258e+06     +5.52940e-29     +2.17653e-29     +5.52940e-29     +2.17653e-29
   +1.72833e+06     +5.45644e-29     +2.14785e-29     +5.45644e-29     +2.14785e-29
   +1.73410e+06     +5.38391e-29     +2.11938e-29     +5.38391e-29     +2.11938e-29
   +1.73989e+06     +5.31281e-29     +2.09126e-29     +5.31281e-29     +2.09126e-29
   +1.74570e+06     +5.24165e-29     +2.06352e-29     +5.24165e-29     +2.06352e-29
   +1.75153e+06     +5.17222e-29     +2.03631e-29     +5.17222e-29     +2.03631e-29
   +1.75737e+06     +5.10438e-29     +2.00917e-29     +5.10438e-29     +2.00917e-29
   +1.76324e+06     +5.03672e-29     +1.98271e-29     +5.03672e-29     +1.98271e-29
   +1.76913e+06     +4.97005e-29     +1.95628e-29     +4.97005e-29     +1.95628e-29
   +1.77503e+06     +4.90462e-29     +1.93056e-29     +4.90462e-29     +1.93056e-29
   +1.78096e+06     +4.83913e-29     +1.90483e-29     +4.83913e-29     +1.90483e-29
   +1.78691e+06     +4.77496e-29     +1.87979e-29     +4.77496e-29     +1.87979e-29
   +1.79287e+06     +4.71209e-29     +1.85482e-29     +4.71209e-29     +1.85482e-29
   +1.79886e+06     +4.65008e-29     +1.83031e-29     +4.65008e-29     +1.83031e-29
   +1.80486e+06     +4.58845e-29     +1.80604e-29     +4.58845e-29     +1.80604e-29
   +1.81089e+06     +4.52716e-29     +1.78187e-29     +4.52716e-29     +1.78187e-29
   +1.81693e+06     +4.46707e-29     +1.75841e-29     +4.46707e-29     +1.75841e-29
   +1.82300e+06     +4.40827e-29     +1.73527e-29     +4.40827e-29     +1.73527e-29
   +1.82909e+06     +4.35023e-29     +1.71232e-29     +4.35023e-29     +1.71232e-29
   +1.83519e+06     +4.29268e-29     +1.68955e-29     +4.29268e-29     +1.68955e-29
   +1.84132e+06     +4.23571e-29     +1.66725e-29     +4.23571e-29     +1.66725e-29
   +1.84747e+06     +4.17879e-29     +1.64508e-29     +4.17879e-29     +1.64508e-29
   +1.85363e+06     +4.12440e-29     +1.62348e-29     +4.12440e-29     +1.62348e-29
   +1.85982e+06     +4.06991e-29     +1.60196e-29     +4.06991e-29     +1.60196e-29
   +1.86603e+06     +4.01573e-29     +1.58051e-29     +4.01573e-29     +1.58051e-29
   +1.87226e+06     +3.96225e-29     +1.55961e-29     +3.96225e-29     +1.55961e-29
   +1.87851e+06     +3.90949e-29     +1.53890e-29     +3.90949e-29     +1.53890e-29
   +1.88478e+06     +3.85810e-29     +1.51856e-29     +3.85810e-29     +1.51856e-29
   +1.89108e+06     +3.80632e-29     +1.49849e-29     +3.80632e-29     +1.49849e-29
   +1.89739e+06     +3.75632e-29     +1.47884e-29     +3.75632e-29     +1.47884e-29
   +1.90372e+06     +3.70660e-29     +1.45931e-29     +3.70660e-29     +1.45931e-29
   +1.91008e+06     +3.65807e-29     +1.43983e-29     +3.65807e-29     +1.43983e-29
   +1.91646e+06     +3.60896e-29     +1.42055e-29     +3.60896e-29     +1.42055e-29
   +1.92285e+06     +3.56151e-29     +1.40172e-29     +3.56151e-29     +1.40172e-29
   +1.92927e+06     +3.51380e-29     +1.38339e-29     +3.51380e-29     +1.38339e-29
   +1.93571e+06     +3.46734e-29     +1.36515e-29     +3.46734e-29     +1.36515e-29
   +1.94218e+06     +3.42222e-29     +1.34698e-29     +3.42222e-29     +1.34698e-29
   +1.94866e+06     +3.37634e-29     +1.32895e-29     +3.37634e-29     +1.32895e-29
   +1.95517e+06     +3.33128e-29     +1.31140e-29     +3.33128e-29     +1.31140e-29
   +1.96169e+06     +3.28783e-29     +1.29431e-29     +3.28783e-29     +1.29431e-29
   +1.96824e+06     +3.24418e-29     +1.27693e-29     +3.24418e-29     +1.27693e-29
   +1.97481e+06     +3.20126e-29     +1.26003e-29     +3.20126e-29     +1.26003e-29
   +1.98141e+06     +3.15866e-29     +1.24324e-29     +3.15866e-29     +1.24324e-29
   +1.98802e+06     +3.11675e-29     +1.22689e-29     +3.11675e-29     +1.22689e-29
   +1.99466e+06     +3.07507e-29     +1.21068e-29     +3.07507e-29     +1.21068e-29
   +2.00132e+06     +3.03459e-29     +1.19451e-29     +3.03459e-29     +1.19451e-29
   +2.00800e+06     +2.99477e-29     +1.17880e-29     +2.99477e-29     +1.17880e-29
   +2.01470e+06     +2.95522e-29     +1.16317e-29     +2.95522e-29     +1.16317e-29
   +2.02143e+06     +2.91594e-29     +1.14767e-29     +2.91594e-29     +1.14767e-29
   +2.02818e+06     +2.87726e-29     +1.13259e-29     +2.87726e-29     +1.13259e-29
   +2.03495e+06     +2.83885e-29     +1.11762e-29     +2.83885e-29     +1.11762e-29
   +2.04174e+06     +2.80161e-29     +1.10269e-29     +2.80161e-29     +1.10269e-29
   +2.04856e+06     +2.76409e-29     +1.08825e-29     +2.76409e-29     +1.08825e-29
   +2.05540e+06     +2.72772e-29     +1.07386e-29     +2.72772e-29     +1.07386e-29
   +2.06226e+06     +2.69161e-29     +1.05956e-29     +2.69161e-29     +1.05956e-29
   +2.06915e+06     +2.65607e-29     +1.04569e-29     +2.65607e-29     +1.04569e-29
   +2.07605e+06     +2.62044e-29     +1.03155e-29     +2.62044e-29     +1.03155e-29
   +2.08299e+06     +2.58661e-29     +1.01816e-29     +2.58661e-29     +1.01816e-29
   +2.08994e+06     +2.55182e-29     +1.00455e-29     +2.55182e-29     +1.00455e-29
   +2.09692e+06     +2.51845e-29     +9.91318e-30     +2.51845e-29     +9.91318e-30
   +2.10392e+06     +2.48445e-29     +9.78221e-30     +2.48445e-29     +9.78221e-30
   +2.11094e+06     +2.45157e-29     +9.65152e-30     +2.45157e-29     +9.65152e-30
   +2.11799e+06     +2.41925e-29     +9.52506e-30     +2.41925e-29     +9.52506e-30
   +2.12506e+06     +2.38714e-29     +9.39944e-30     +2.38714e-29     +9.39944e-30
   +2.13215e+06     +2.35614e-29     +9.27413e-30     +2.35614e-29     +9.27413e-30
   +2.13927e+06     +2.32444e-29     +9.14989e-30     +2.32444e-29     +9.14989e-30
   +2.14641e+06     +2.29419e-29     +9.02952e-30     +2.29419e-29     +9.02952e-30
   +2.15358e+06     +2.26328e-29     +8.91028e-30     +2.26328e-29     +8.91028e-30
   +2.16077e+06     +2.23343e-29     +8.79132e-30     +2.23343e-29     +8.79132e-30
   +2.16798e+06     +2.20414e-29     +8.67654e-30     +2.20414e-29     +8.67654e-30
   +2.17522e+06     +2.17468e-29     +8.55902e-30     +2.17468e-29     +8.55902e-30
   +2.18248e+06     +2.14578e-29     +8.44553e-30     +2.14578e-29     +8.44553e-30
   +2.18977e+06     +2.11741e-29     +8.33612e-30     +2.11741e-29     +8.33612e-30
   +2.19708e+06     +2.08889e-29     +8.22417e-30     +2.08889e-29     +8.22417e-30
   +2.20442e+06     +2.06173e-29     +8.11560e-30     +2.06173e-29     +8.11560e-30
   +2.21178e+06     +2.03476e-29     +8.00769e-30     +2.03476e-29     +8.00769e-30
   +2.21916e+06     +2.00714e-29     +7.90096e-30     +2.00714e-29     +7.90096e-30
   +2.22657e+06     +1.98087e-29     +7.79771e-30     +1.98087e-29     +7.79771e-30
   +2.23400e+06     +1.95475e-29     +7.69507e-30     +1.95475e-29     +7.69507e-30
   +2.24146e+06     +1.92883e-29     +7.59303e-30     +1.92883e-29     +7.59303e-30
   +2.24894e+06     +1.90309e-29     +7.49173e-30     +1.90309e-29     +7.49173e-30
   +2.25645e+06     +1.87788e-29     +7.39419e-30     +1.87788e-29     +7.39419e-30
   +2.26398e+06     +1.85325e-29     +7.29353e-30     +1.85325e-29     +7.29353e-30
   +2.27154e+06     +1.82837e-29     +7.19728e-30     +1.82837e-29     +7.19728e-30
   +2.27913e+06     +1.80443e-29     +7.10109e-30     +1.80443e-29     +7.10109e-30
   +2.28674e+06     +1.78020e-29     +7.00908e-30     +1.78020e-29     +7.00908e-30
   +2.29437e+06     +1.75690e-29     +6.91734e-30     +1.75690e-29     +6.91734e-30
   +2.30203e+06     +1.73346e-29     +6.82287e-30     +1.73346e-29     +6.82287e-30
   +2.30971e+06     +1.71083e-29     +6.73539e-30     +1.71083e-29     +6.73539e-30
   +2.31743e+06     +1.68801e-29     +6.64517e-30     +1.68801e-29     +6.64517e-30
   +2.32516e+06     +1.66550e-29     +6.55552e-30     +1.66550e-29     +6.55552e-30
   +2.33293e+06     +1.64354e-29     +6.46944e-30     +1.64354e-29     +6.46944e-30
   +2.34071e+06     +1.62176e-29     +6.38401e-30     +1.62176e-29     +6.38401e-30
   +2.34853e+06     +1.60024e-29     +6.29887e-30     +1.60024e-29     +6.29887e-30
   +2.35637e+06     +1.57929e-29     +6.21738e-30     +1.57929e-29     +6.21738e-30
   +2.36424e+06     +1.55815e-29     +6.13325e-30     +1.55815e-29     +6.13325e-30
   +2.37213e+06     +1.53763e-29     +6.05269e-30     +1.53763e-29     +6.05269e-30
   +2.38005e+06     +1.51723e-29     +5.97261e-30     +1.51723e-29     +5.97261e-30
   +2.38799e+06     +1.49708e-29     +5.89299e-30     +1.49708e-29     +5.89299e-30
   +2.39597e+06     +1.47744e-29     +5.81684e-30     +1.47744e-29     +5.81684e-30
   +2.40397e+06     +1.45767e-29     +5.73805e-30     +1.45767e-29     +5.73805e-30
   +2.41199e+06     +1.43846e-29     +5.66280e-30     +1.43846e-29     +5.66280e-30
   +2.42004e+06     +1.41945e-29     +5.58793e-30     +1.41945e-29     +5.58793e-30
   +2.42812e+06     +1.40061e-29     +5.51342e-30     +1.40061e-29     +5.51342e-30
   +2.43623e+06     +1.38194e-29     +5.43945e-30     +1.38194e-29     +5.43945e-30
   +2.44436e+06     +1.36381e-29     +5.36880e-30     +1.36381e-29     +5.36880e-30
   +2.45252e+06     +1.34582e-29     +5.29859e-30     +1.34582e-29     +5.29859e-30
   +2.46071e+06     +1.32773e-29     +5.22579e-30     +1.32773e-29     +5.22579e-30
   +2.46893e+06     +1.31044e-29     +5.15933e-30     +1.31044e-29     +5.15933e-30
   +2.47717e+06     +1.29303e-29     +5.09028e-30     +1.29303e-29     +5.09028e-30
   +2.48544e+06     +1.27575e-29     +5.02170e-30     +1.27575e-29     +5.02170e-30
   +2.49374e+06     +1.25895e-29     +4.95636e-30     +1.25895e-29     +4.95636e-30
   +2.50206e+06     +1.24240e-29     +4.89132e-30     +1.24240e-29     +4.89132e-30
   +2.51042e+06     +1.22561e-29     +4.82384e-30     +1.22561e-29     +4.82384e-30
   +2.51880e+06     +1.20967e-29     +4.76257e-30     +1.20967e-29     +4.76257e-30
   +2.52721e+06     +1.19358e-29     +4.69860e-30     +1.19358e-29     +4.69860e-30
   +2.53564e+06     +1.17766e-29     +4.63514e-30     +1.17766e-29     +4.63514e-30
   +2.54411e+06     +1.16216e-29     +4.57485e-30     +1.16216e-29     +4.57485e-30
   +2.55260e+06     +1.14678e-29     +4.51494e-30     +1.14678e-29     +4.51494e-30
   +2.56112e+06     +1.13166e-29     +4.45533e-30     +1.13166e-29     +4.45533e-30
   +2.56967e+06     +1.11664e-29     +4.39611e-30     +1.11664e-29     +4.39611e-30
   +2.57825e+06     +1.10178e-29     +4.33714e-30     +1.10178e-29     +4.33714e-30
   +2.58686e+06     +1.08710e-29     +4.27852e-30     +1.08710e-29     +4.27852e-30
   +2.59550e+06     +1.07280e-29     +4.22308e-30     +1.07280e-29     +4.22308e-30
   +2.60416e+06     +1.05868e-29     +4.16796e-30     +1.05868e-29     +4.16796e-30
   +2.61286e+06     +1.04472e-29     +4.11313e-30     +1.04472e-29     +4.11313e-30
   +2.62158e+06     +1.03085e-29     +4.05862e-30     +1.03085e-29     +4.05862e-30
   +2.63033e+06     +1.01715e-29     +4.00442e-30     +1.01715e-29     +4.00442e-30
   +2.63911e+06     +1.00360e-29     +3.95053e-30     +1.00360e-29     +3.95053e-30
   +2.64792e+06     +9.90414e-30     +3.89968e-30     +9.90414e-30     +3.89968e-30
   +2.65676e+06     +9.77133e-30     +3.84636e-30     +9.77133e-30     +3.84636e-30
   +2.66563e+06     +9.64269e-30     +3.79610e-30     +9.64269e-30     +3.79610e-30
   +2.67453e+06     +9.51575e-30     +3.74613e-30     +9.51575e-30     +3.74613e-30
   +2.68346e+06     +9.38963e-30     +3.69641e-30     +9.38963e-30     +3.69641e-30
   +2.69242e+06     +9.26425e-30     +3.64703e-30     +9.26425e-30     +3.64703e-30
   +2.70141e+06     +9.14130e-30     +3.59788e-30     +9.14130e-30     +3.59788e-30
   +2.71043e+06     +9.02173e-30     +3.55169e-30     +9.02173e-30     +3.55169e-30
   +2.71948e+06     +8.90029e-30     +3.50312e-30     +8.90029e-30     +3.50312e-30
   +2.72856e+06     +8.78315e-30     +3.45751e-30     +8.78315e-30     +3.45751e-30
   +2.73767e+06     +8.66734e-30     +3.41209e-30     +8.66734e-30     +3.41209e-30
   +2.74681e+06     +8.55222e-30     +3.36698e-30     +8.55222e-30     +3.36698e-30
   +2.75598e+06     +8.43878e-30     +3.32213e-30     +8.43878e-30     +3.32213e-30
   +2.76518e+06     +8.32674e-30     +3.27748e-30     +8.32674e-30     +3.27748e-30
   +2.77441e+06     +8.21787e-30     +3.23569e-30     +8.21787e-30     +3.23569e-30
   +2.78367e+06     +8.10813e-30     +3.19159e-30     +8.10813e-30     +3.19159e-30
   +2.79296e+06     +8.00154e-30     +3.15038e-30     +8.00154e-30     +3.15038e-30
   +2.80229e+06     +7.89396e-30     +3.10677e-30     +7.89396e-30     +3.10677e-30
   +2.81164e+06     +7.78934e-30     +3.06598e-30     +7.78934e-30     +3.06598e-30
   +2.82103e+06     +7.68622e-30     +3.02541e-30     +7.68622e-30     +3.02541e-30
   +2.83045e+06     +7.58442e-30     +2.98504e-30     +7.58442e-30     +2.98504e-30
   +2.83990e+06     +7.48603e-30     +2.94755e-30     +7.48603e-30     +2.94755e-30
   +2.84938e+06     +7.38575e-30     +2.90770e-30     +7.38575e-30     +2.90770e-30
   +2.85889e+06     +7.28733e-30     +2.86800e-30     +7.28733e-30     +2.86800e-30
   +2.86844e+06     +7.19162e-30     +2.83113e-30     +7.19162e-30     +2.83113e-30
   +2.87801e+06     +7.09686e-30     +2.79444e-30     +7.09686e-30     +2.79444e-30
   +2.88762e+06     +7.00109e-30     +2.75544e-30     +7.00109e-30     +2.75544e-30
   +2.89726e+06     +6.90865e-30     +2.71921e-30     +6.90865e-30     +2.71921e-30
   +2.90693e+06     +6.81718e-30     +2.68315e-30     +6.81718e-30     +2.68315e-30
   +2.91664e+06     +6.72642e-30     +2.64731e-30     +6.72642e-30     +2.64731e-30
   +2.92638e+06     +6.63943e-30     +2.61413e-30     +6.63943e-30     +2.61413e-30
   +2.93615e+06     +6.55067e-30     +2.57868e-30     +6.55067e-30     +2.57868e-30
